"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Australia","AUS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.72881355932203","2.28758169934641","-0.319488817891374","0.641025641025641","2.86624203821656","3.40557275541796","3.2934131736527","3.47826086956522","2.52100840336134","3.27868852459016","3.43915343915344","6.1381074168798","6.02409638554217","9.09090909090909","15.4166666666667","15.1624548736462","13.3228840125392","12.3098201936376","8.00492610837438","9.12200684150513","10.1358411703239","9.4876660341556","11.3518197573657","10.0389105058366","3.96039603960396","6.73469387755102","9.05035054174633","8.53302162478083","7.21593968766828","7.53390256152687","7.33302195235871","3.17667536988686","1.01223112610713","1.75365344467641","1.96963479688141","4.62776659959759","2.61538461538461","0.224887556221889","0.860134629768138","1.48312940304041","4.45743514797223","4.40713536201469","2.98157453936348","2.73259596616786","2.34325522482584","2.69183168316832","3.55528773727026","2.32761128891475","4.35029854990048","1.77111716621253","2.91834002677376","3.30385015608741","1.76278015613196","2.44988864142539","2.48792270531401","1.5083667216592","1.2769909449733","1.94864740944521","1.91140094445694","1.6107678729038","0.846905537459283","2.86391042204996","6.59409671341846","5.59701492537313","3.16161428305747",
"Austria","AUT","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.94574935198645","3.54223986727559","4.38179863851175","2.70876699499834","3.86856354936628","4.93091637676271","2.05482059257985","3.97467292898834","2.76486447339765","3.08040419539536","4.37282441582136","4.70425813828698","6.35514612686785","7.53107803827117","9.5217881974224","8.44525863917972","7.31868545106924","5.49461568127666","3.57431857551222","3.70740096353408","6.32832536226102","6.80304177599258","5.43603082512847","3.33916453409533","5.66318573909352","3.18951681805191","1.70544456731974","1.40195271783971","1.91571684671257","2.56834829029372","3.26187231878578","3.33742703474788","4.02084780038558","3.63178524943176","2.95340936761079","2.24336631500905","1.86097115760432","1.30597857227693","0.922467196680793","0.568993765885571","2.34486285357281","2.65000077279529","1.81035787764127","1.35555370896452","2.06120618032862","2.29913785639286","1.44154851119019","2.1685552880075","3.21595033239886","0.506308827696515","1.81353438995062","3.28657914875377","2.48567562177015","2.00015616900599","1.60581182954475","0.896563335260335","0.891591752655315","2.08126911385585","1.99837981429547","1.53089564152644","1.38191063351859","2.7666666666667","8.54686993188449","7.81413417002833","2.93791574279385",
"Azerbaijan","AZE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3289248286321","16.6997549618244","20.8490871772712","1.45704835970321","5.72687224669605","7.8583333333334","1.06621339720303","2.41571745279419","1.37344181533176","4.02768573742726","12.4433748584372","12.9359184187335","2.26854690373999","2.61057182799215","2.75980947008127","6.65029912708779","13.8522590144267","8.78543049849081","2.21217188919901",
"Burundi","BDI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4320242102151","9.29618771341889","-1.3656800532806","10.6474645658306","8.17642937482054","13.2520699188224","2.74542000214241","8.41206285772544","24.4069510353914","10.5554355299529","6.49326591473995","9.59216605979671","18.1610453065451","7.93795807492418","4.40535234185288","5.54468891259784","5.55768961400966","16.0525353030392","-2.81469807668464","-0.686772170797372","7.32110643415518","8.40453845076341","18.8008786664945","26.9414835762453","20.2124925027847",
"Belgium","BEL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.29946725476969","0.992676260767339","1.40460703543513","2.14800341332202","4.1687605856437","4.06520137474648","4.17434761852993","2.73030268590906","2.70144982931349","3.75399229053284","3.90847238471913","4.34362854612093","5.44843128438082","6.95528008719915","12.6778877513452","12.7681985920515","9.06860981054965","7.096000591326","4.47059331592943","4.46908394900479","6.64868829655356","7.62748656814276","8.72654906555468","7.66160983743884","6.34177491009125","4.86873399496946","1.2943681910248","1.55338261314948","1.16093493415325","3.10705065111094","3.44831217961808","3.21531069260809","2.42795567164616","2.75442643473461","2.37754084476398","1.46796699090271","2.07702107350674","1.62816049512958","0.949250288350616","1.12084823417844","2.54451776190909","2.46925823086077","1.64521436175358","1.58896399970379","2.09728311239315","2.78143263670022","1.79120770070459","1.82305630026808","4.48944420508402","-0.0531456741253725","2.18929920422458","3.53208210722743","2.83966343445896","1.11309594027539","0.340002833356965","0.561429152790087","1.97385264653175","2.12597086002608","2.05316499865184","1.4368195699643","0.740791812220353","2.44024851144083","9.59751172872501","4.04901077613945","3.14349136500037",
"Benin","BEN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.896072355749065","2.20783532536524","2.70423907747279","6.74468253340713","0.428888888888905","-0.548757550948178","0.218785923536209","-0.79331014578558","0.0432648555103161","0.919170717886098","0.732849371241047","3.02272119663757","1.73353962694033","1.35077863583529","2.73870078406076","1.16093089640415",
"Burkina Faso","BFA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75976724854531","3.81815240252386","0.533738507090531","-0.25808951753536","0.7248389810706","0.441041448058777","1.48299897161327","1.95594302672532","-3.23338933983324","1.88470066518848","3.65326761825511","","","4.19081721344524",
"Bangladesh","BGD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3951651552399","6.21750422069283","7.53040640913172","6.99163889220849","6.19428022984985","5.51352572692994","5.70207015717244","5.54362139486472","5.59199639930633","5.69107474746208","5.54565430773475","7.69695437176898","9.88350303779208","10.4657482763412",
"Bulgaria","BGR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.60754244925","1058.37355921973","18.672204442064","2.57304281890205","10.316262128999","7.36093927231843","5.81014365721825","2.34864169582755","6.14713074246274","5.03883807111902","7.26159462769945","8.40253419005901","12.3487195994021","2.75320223914816","2.43899060504113","4.21990346601874","2.95456829831017","0.890093540913077","-1.41818380264845","-0.104633261008384","-0.798649886453677","2.06159619443141","2.8145447382483","3.10372944796774","1.67244096855763","3.29774435299508","15.3252589264367","9.44284140088566","2.44651943006078",
"Bahrain","BHR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.40004069748808","2.75739669962981","3.30001156888437","2.64755321246194","1.8486274237498","2.78679347602043","1.38671830576399","2.08766938046983","1.00582004702132","-2.31770629331375","-0.606319385140878","3.62574104304489","0.0746206782191527","0.919635459817729",
"Bahamas, The","BHS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19878141660322","1.97336755976255","0.722414784530534","1.51375643050832","1.86148302863365","-0.346376929989347","1.51820700736147","2.26586346678732","2.49123527368049","0.0385210980054084","2.90491262928485","5.60540633583038","3.05291578969747","0.409162489083242",
"Bosnia and Herzegovina","BIH","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.12556615620284","1.50077710611542","7.42704310332953","-0.381464282453061","1.99621236745887","3.67124999999999","2.05267452001717","-0.0930456838317784","-0.89719405419433","-1.03602303425471","-1.5841","0.810133321953058","1.41710814018034","0.562782154061217","-1.05129600763489","1.98163900587619","14.0208440826771","6.10590112848281","1.69212733599721",
"Belarus","BLR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.99712903535584","8.42675273505309","14.8378764828254","12.9456563410401","7.73574804312501","53.2286983118173","59.2197360232519","18.3122610377873","18.1195543526734","13.5344897649735","11.8365807653496","6.03183725177786","4.8723022055069","5.59815595039853","5.54814357456511","9.46028389623105","15.209675274081","5.00059903091313","5.78531910427999",
"Belize","BLZ","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30058074547862","0.509747768983173","1.20139964481059","-0.86158400942767","0.663427167917562","1.14765339305811","0.269982622646363","0.187069385181459","0.121434644614868","3.23563659237068","6.27689319447547","4.38984017487678","3.28955985952764",
"Bermuda","BMU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28239604802562","8.70560923578868","14.006810770252","3.34645420142013","2.50327605844241","9.88446419823886","4.51560291399369","5.73640023719612","5.76660074579141","4.05961041135646","3.62321431764138","2.8227580554717","2.27205987230154","1.83954504969027","0.940742153381827","0.737383721452307","1.74632872945968","2.57688800489189","5.09976568317427",
"Brazil","BRA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","101.725072957927","100.54335919485","135.027682230473","192.121733132051","225.989665211895","147.142826237604","228.336162575513","629.114509120897","1430.7237251472","2947.73277248299","432.786661926461","951.962053052818","1927.38079016026","2075.88839757325","66.0070335542481","15.7576656002606","6.92671251629155","3.1950762928005","4.85844749902667","7.04414105947266","6.84035902487524","8.45016437708332","14.7149197228147","6.59718509985963","6.86953720898965","4.18356812896909","3.64127299102653","5.67859390284167","4.88803479876799","5.03872690108075","6.63644962213086","5.40349914037005","6.20431066640096","6.32904015516141","9.02990102416137","8.73914352329392","3.44637335032668","3.66485028376727","3.73297621216898","3.21176803803373","8.30165975585677","9.28010608956872","4.59356282283203","4.36746407652335",
"Barbados","BRB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.43220240177219","4.53334753888772","1.81410436049102","1.76950322089726","-1.11278992510965","1.28192813061895","4.66018463955998","3.67381410406796","4.10028964518462","","","","9.79207077126447","-0.462229168356189",
"Brunei Darussalam","BRN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.137911563169562","0.111766261400265","0.389205053123609","-0.207108731719819","-0.488347420743483","-0.278693265753081","-1.2605056462896","1.02505179290213","-0.390522069165538","1.94031996607182","1.73341388450597","3.68225030604211","0.35706431153695","-0.388674165036466",
"Bhutan","BTN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.27106093949328","4.54814395082206","3.21988689395717","4.95508366985128","2.72396386183714","2.72643037388829","5.62936522632511","7.3468144053353","5.63916671396366","4.22934419929255","2.76131569624095",
"Botswana","BWA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.45987233408586","7.53690261091912","5.88460707056817","4.4022530924343","3.06203169580557","2.81495791361944","3.3082807676822","3.23801558947711","2.77286442863323","1.8903591682421","7.24097765588445","11.665567478802","5.06761549343829","2.8183513167625",
"Central African Republic","CAF","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.959917619457111","9.25895099417076","3.52126227238642","1.49102370047805","1.19447572449848","5.47829594346121","6.98879341970198","14.898684179755","1.40297017136817","4.94543276106514","4.1807233187127","1.61215686991552","2.68537355266785","1.71015659523154","4.25936417542868","5.58316735183248","2.97913852618937","1.47733600718747",
"Canada","CAN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.35869565217389","1.01876675603215","1.06157112526535","1.62815126050424","1.91214470284236","2.3326572008114","3.8156590683845","3.5799522673031","4.05529953917049","4.56155890168294","3.34603981363832","2.70491803278684","4.98802873104551","7.4876472824021","10.997171145686","10.672188595094","7.54173862982149","7.9764453961457","8.97372335151215","9.1446769790718","10.1292205085453","12.4716124148372","10.7689718997139","5.86358802977368","4.30477830391735","3.96203054065205","4.19478629085621","4.3561087122174","4.0282341487161","4.98362189985957","4.78047693336305","5.62586408593006","1.49013290374545","1.86507936507938","0.165562913907289","2.14876033057849","1.57053112507139","1.6212163808453","0.995942456658026","1.73484295105919","2.71943995691976","2.52512013979906","2.25839440940855","2.75856321360112","1.85725871857256","2.21355203439768","2.00202539534162","2.13838399266837","2.37027067444298","0.299466803009305","1.77687154092627","2.91213508872347","1.51567823124525","0.938291897815245","1.90663590717867","1.12524136094278","1.42875954701085","1.5968841285297","2.26822567248104","1.94926902411596","0.716999632307807","3.39519318527533","6.80280115341609","3.87900159788427","2.38158383281171",
"Central Europe and the Baltics","CEB","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0985621037431","31.7621306305932","20.9918180471498","24.9759355316751","18.702718381387","8.73860257590728","9.29476617802785","3.2961108971891","8.91174418658768","6.53895000383451","3.34952746574318","2.64564461265613","4.87005334247892","3.13530102983369","3.93032603841001","4.83732928313988","6.35866380152373","2.75320223914816","1.80117022137135","4.13027562645086","3.33492267693444","1.43829787234044","0.0538213132399892","-0.464499004644924","-0.0549995416704661","2.07593553673849","2.53445424186594","2.66456133425436","1.67244096855763","3.83984491500143","14.6081439492433","9.44284140088566","2.75760909424273",
"Switzerland","CHE","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.4387947032109","1.84539787448658","4.31599287754389","3.44021288042955","3.08055687101805","3.41447860846181","4.77597959563696","4.00519621563873","2.39582226957016","2.48903598959375","3.61598678629518","6.57322111925794","6.6600070416024","8.75467033024639","9.76741431913024","6.6965952250783","1.71547632285655","1.2959991627832","1.02879289487427","3.64764010558786","4.02250084839003","6.49030964005719","5.65510182392342","2.94979443545724","2.93145669136624","3.43539935298269","0.750309839410788","1.44032188041722","1.87246859731873","3.15526979710909","5.4039590921894","5.85959663468669","4.03703020778739","3.29262180313611","0.852116995120703","1.79982776867144","0.811634064628204","0.520225422736652","0.0179384378439169","0.80644438095945","1.5585291967901","0.989020329832542","0.642711506543279","0.638272930887198","0.802908730955232","1.17195420333702","1.05950928324802","0.73235060312225","2.42604117060157","-0.480481936423277","0.688238707220029","0.231349207650933","-0.692552018105286","-0.217323155115691","-0.0132025387514989","-1.14390867228183","-0.434618664285838","0.533787839825897","0.936335464113563","0.362886179940615","-0.725874933313387","0.581814168489858","2.8350279864446","2.13540088016377","1.06234041976597",
"Channel Islands","CHI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","20.0522312040536","77.7957404755204","352.810986573029","504.738541215978","374.735274232635","211.924302225904","91.9541325565104","40.0872246313854","33.3892190102252","35.1383405330486","19.6868327084319","9.94102693041831","27.2571946726204","19.8602056602626","30.703498909615","19.4768379232583","19.8808457201904","14.684351250082","17.0279367308961","26.0364811362364","21.7844124277757","15.4258064688928","12.7277669490964","11.4431196444973","8.23263034116113","7.35911781788767","6.13386464357928","5.11024954517559","3.33687917526024","3.84327295706565","3.56910053001466","2.48939816650705","2.81017875743611","1.05473871403517","3.0525762138785","3.39201733699405","4.40779938398043","8.71626873039608","0.353045178360933","1.41071107954321","3.34121694259301","3.00744840213053","1.78955553984582","4.71867527854673","4.34877353217046","3.78619355893118","2.18271846868521","2.43488981353054","2.55754475703329","3.0454908480433","4.52456838259137","11.643866711056","7.58168251407967","4.29763891572522",
"China","CHN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2569897243361","16.7912251650916","8.31316028893908","2.78646505531882","-0.773186011549315","-1.40147268276465","0.347811226864583","0.719125609120118","-0.731970902350249","1.12760348729637","3.8246374310816","1.7764140766757","1.6494309945586","4.81676767378834","5.92525137041092","-0.728165250932903","3.17532475269199","5.55389892257491","2.61952432645539","2.62105001748119","1.92164162788522","1.43702380935656","2.00000182191942","1.59313600071433","2.07479039965575","2.89923416358229","2.41942189457778","0.981015135544894","1.97357555739052","0.23483682889306","0.218128938439166",
"Cote d'Ivoire","CIV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61144759515383","0.702375805955953","2.53077516737988","4.36152914007261","3.0772648515743","3.29680746974212","1.45798835600739","3.88583039886477","2.46719148596918","1.89200629349596","6.30852769152581","1.01950457731134","1.22645612135478","4.91243395052459","1.30451119915597","2.58117037252936","0.44868207676616","1.25149954781475","0.723178457513241","0.685881065304602","0.3594090313807","-1.10686343994195","2.42500656821817","4.09195189692865","5.27616724262842","4.38711707003282","3.46637314660163",
"Cameroon","CMR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93969946305093","2.73529677529534","2.05034718001742","1.85489850366779","2.67623531419901","0.874190383288837","0.640409149881966","1.0688581131292","2.45280214062729","2.43760882182241","2.27185762503636","6.24767713343864","7.38281384280978","4.53061267315864",
"Congo, Dem. Rep.","COD","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.808223101487066","1.24303889760764","0.744198994781517","2.88585107290007","","","","","","","","",
"Congo, Rep.","COG","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65464645060703","4.95875092023152","4.41500374795223","0.391525011227614","1.75958704273801","5.01018773134469","4.63161619729462","0.912139545450162","3.16909796750827","3.19056179723774","0.450063823285532","1.15277896375524","2.20607305781522","1.79537147083111","1.71564275451261","3.04344334698473","4.30174563591022","3.09143630919163",
"Colombia","COL","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","11.9402616979216","12.4444589907729","22.5296486781842","23.8709573656697","23.4375025650555","19.8312249167931","33.802818357982","17.7631590853462","24.1340757440455","26.5526531495356","27.4537624347993","24.7209882528585","19.5973170624765","16.1616171361426","24.090174368125","18.8424631612406","23.302028364018","28.1083969771704","25.8675480831988","29.1520245976216","30.3878204854436","27.010626623136","22.4424828533275","22.8462417553045","20.8917930194849","20.7975755127402","18.4700217119089","18.6769799276672","10.8736870857471","9.22534818585364","7.96556090304835","6.35150728778871","7.12978862941861","5.90402005546502","5.05101962689696","4.29342363628925","5.54438485815156","6.99688495554511","4.20251661216482","2.27200227892011","3.41503344776242","3.16930188840057","2.01699224310385","2.89883787761735","4.9898311584953","7.51346024627682","4.3143132569501","3.2405693293057","3.5230193274144","2.5266350008471","3.49505757399449","10.1772313546166","11.735904494869","6.60908593728228",
"Comoros","COM","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84266300756185","6.31474450315182","-4.29487331536753","","","","","","","","","","","",
"Cabo Verde","CPV","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41099704193489","6.77443546371143","0.991103480568084","2.07866470906424","4.47388342165028","2.54039644167108","1.50654285701401","-0.238778144990621","0.131187999024519","-1.40781637091705","0.784415251101357","1.25699566690508","1.10666674296062","0.605795808395438","1.86215297494641","7.9309292543009","3.72437517668746","1.04817001091962",
"Costa Rica","CRI","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","","","","","","","","","","","","","","","","","","4.19024045261669","6.00712709994903","9.18841043700976","18.135170796071","37.0563415239514","90.1213328504165","32.6237081487831","11.9474270118863","15.0574196445757","11.8350618936099","16.8424201630394","20.8325332309203","16.509808768739","19.0397526635649","28.7092913706618","21.7911687900609","9.77860078293777","13.5344687273428","23.1864981102567","17.5114524814592","13.2480440791191","11.6592997742233","10.0452817292494","10.9615496593622","11.2556157091171","9.1675204850912","9.44758091616983","12.3148150178852","13.7982949108987","11.4705968149052","9.35724456417157","13.4244635507284","7.84270167700653","5.66275708420022","4.877998309707","4.49545314354611","5.23133614174423","4.51920098516959","0.801982005099561","-0.0174788505907852","1.6259069299173","2.22111461526584","2.09604635327805","0.724911478131341","1.72647755109242","8.27477490232656","0.525193508693476","-0.412853001047083",
